USD/ZAR,,,,,単純移動平均,,
日付,始値,高値,安値,終値,期間A[5],期間C[25],
2020/03/14 04:00,16.2270,16.3015,16.1212,16.2165,16.2530,16.1832,
2020/03/14 00:00,16.1925,16.3907,16.1803,16.2270,16.3244,16.1809,
2020/03/13 20:00,16.1708,16.2882,16.0115,16.1912,16.3797,16.1690,
2020/03/13 16:00,16.4580,16.4700,16.1241,16.1709,16.4262,16.1604,
2020/03/13 12:00,16.5814,16.6010,16.3037,16.4594,16.4862,16.1605,
2020/03/13 08:00,16.5040,16.5867,16.5019,16.5733,16.4720,16.1500,
2020/03/13 04:00,16.4554,16.5810,16.3997,16.5037,16.4329,16.1379,
2020/03/13 00:00,16.4775,16.5799,16.0505,16.4237,16.4172,16.1024,
2020/03/12 20:00,16.3878,16.5361,16.3625,16.4710,16.3662,16.0712,
2020/03/12 16:00,16.3779,16.4765,16.2898,16.3884,16.3161,16.0403,
2020/03/12 12:00,16.4175,16.4435,16.2755,16.3779,16.2597,16.0126,
2020/03/12 08:00,16.1720,16.4512,16.1695,16.4248,16.1951,15.9819,
2020/03/12 04:00,16.2182,16.2867,16.1602,16.1690,16.1130,15.9523,
2020/03/12 00:00,16.1049,16.2497,16.0882,16.2206,16.0692,15.9278,
2020/03/11 20:00,16.0556,16.1381,15.9977,16.1062,16.0081,15.9033,
2020/03/11 16:00,16.0159,16.0970,15.9502,16.0551,15.9767,15.8802,
2020/03/11 12:00,15.9498,16.0364,15.9380,16.0142,15.9774,15.8517,
2020/03/11 08:00,15.9153,16.0051,15.9071,15.9498,15.9371,15.8209,
2020/03/11 04:00,15.9474,15.9772,15.8507,15.9152,15.9257,15.7942,
2020/03/11 00:00,16.0584,16.1032,15.9056,15.9492,15.9326,15.7675,
2020/03/10 20:00,15.8120,16.0798,15.7833,16.0588,15.9544,15.7401,
2020/03/10 16:00,15.8920,16.0302,15.7437,15.8123,15.9745,15.7113,
2020/03/10 12:00,15.9407,15.9669,15.8118,15.8932,15.9981,-----,
2020/03/10 08:00,16.0593,16.0930,15.9240,15.9495,16.0148,-----,
2020/03/10 04:00,16.1482,16.2516,16.0501,16.0581,16.0595,-----,
2020/03/10 00:00,15.9291,16.2593,15.8603,16.1594,16.0870,-----,
2020/03/09 20:00,15.9809,16.0844,15.8454,15.9302,16.1096,-----,
2020/03/09 16:00,16.1668,16.3171,15.8872,15.9767,16.0467,-----,
2020/03/09 12:00,16.1434,16.2965,15.9865,16.1733,15.9800,-----,
2020/03/09 08:00,16.0012,16.5767,15.9274,16.1955,15.8849,-----,
2020/03/09 04:00,15.8356,16.2723,15.7836,16.2721,15.7850,-----,
2020/03/07 04:00,15.6405,15.7120,15.6042,15.6161,15.6531,-----,
2020/03/07 00:00,15.6984,15.7307,15.5976,15.6432,15.6664,-----,
2020/03/06 20:00,15.7016,15.7613,15.6034,15.6978,15.6495,-----,
2020/03/06 16:00,15.6108,15.7679,15.5554,15.6957,15.6314,-----,
2020/03/06 12:00,15.6847,15.7346,15.5658,15.6125,15.5980,-----,
2020/03/06 08:00,15.5575,15.6939,15.5382,15.6829,15.5439,-----,
2020/03/06 04:00,15.6080,15.6381,15.5424,15.5584,15.4561,-----,
2020/03/06 00:00,15.5297,15.6392,15.4631,15.6075,15.4009,-----,
2020/03/05 20:00,15.3385,15.5491,15.3281,15.5287,15.3290,-----,
2020/03/05 16:00,15.2442,15.3866,15.2442,15.3418,15.2762,-----,
2020/03/05 12:00,15.2831,15.2929,15.2377,15.2443,15.2756,-----,
2020/03/05 08:00,15.2480,15.3077,15.2444,15.2820,-----,-----,
2020/03/05 04:00,15.2638,15.2969,15.2367,15.2481,-----,-----,
2020/03/05 00:00,15.3409,15.3898,15.2509,15.2648,-----,-----,
2020/03/04 20:00,15.2693,15.3702,15.2270,15.3386,-----,-----,
